 Average of  Max VisibilityKm ,Volume Share of Category
16,0.007755327
16,0.005320886
15,0.005028268
15.71428571,0.006940768
16,0.005430143
16,0.004589515
16,0.003330613
16,0.006847871
16,0.005301749
16,0.005975418
16,0.006331021
16,0.007187609
16,0.004908858
16,0.004614042
16,0.004299749
16,0.006039368
16,0.009469747
15.28571429,0.010787095
16,0.013121404
16,0.012086585
16,0.008530642
16,0.008738599
16,0.01249888
16,0.017912464
16,0.019096488
16,0.021793219
16,0.020363481
15.14285714,0.014700939
16,0.010756334
16,0.018105079
16,0.022370251
16,0.017246753
16,0.009719622
16,0.004394764
15.71428571,0.003668416
16,0.008795632
15.14285714,0.010805598
16,0.008767165
16,0.00512657
15.71428571,0.011669034
15.71428571,0.014322791
14.33333333,0.016129882
16,0.015875205
16,0.02005268
16,0.01822092
16,0.016809781
16,0.014235725
16,0.007829853
16,0.005014137
16,0.013709545
16,0.024004814
16,0.026363029
16,0.02522186
16,0.024166223
16,0.028782793
16,0.023525432
16,0.017508803
16,0.008337274
16,0.005308178
16,0.002245977
16,0.002860293
16,0.005305189
16,0.006785901
16,0.009891019
16,0.00866868
16,0.011767937
16,0.013861515
16,0.012169125
16,0.015633978
16,0.016206406
16,0.02179461
16,0.022448377
16,0.018817799
16,0.020857948
16,0.020974712
16,0.024431985
16,0.026185558
16,0.023140606
16,0.022195416
16,0.026213152
16,0.024761461
16,0.028508231
16,0.030838311
16,0.034647089
16,0.033503603
16,0.026862637
16,0.043470321
16,0.042077762
15.57142857,0.042501566
16,0.035221248
15.28571429,0.036793517
15.28571429,0.044717657
14.28571429,0.038997778
16,0.030630899
13.14285714,0.032436111
16,0.035963028
14,0.035556595
16,0.034806657
16,0.036451628
15.14285714,0.0287449
15.71428571,0.02398843
16,0.024047339
16,0.026050003
16,0.024324443
16,0.028873201
16,0.02493602
16,0.032875923
16,0.023000586
16,0.03024227
16,0.032082612
16,0.02560274
16,0.023420516
16,0.02605071
16,0.02317505
16,0.012659387
16,0.011276386
16,0.00807071
16,0.010031559
16,0.014198728
16,0.020394373
16,0.023964543
16,0.027158711
16,0.025858277
16,0.028948568
16,0.027213046
16,0.026052852
16,0.024794233
16,0.030264193
16,0.02706998
16,0.031716092
16,0.025633456
16,0.018496368
16,0.021979718
16,0.029581555
16,0.037098589
16,0.041333611
16,0.041948508
16,0.0441884
16,0.055572177
16,0.055616694
16,0.057541684
16,0.042309897
16,0.040257399
16,0.056357185
15.28571429,0.048477715
16,0.049678895
16,0.045800184
16,0.037343348
16,0.036143328
16,0.044816711
14.5,0.046513555
16,0.049313656
15.57142857,0.044805122
16,0.043522827
16,0.035745157
16,0.02944641
16,0.0418427
16,0.04393137
16,0.047868219
16,0.056002826
16,0.049305828
16,0.048451022
16,0.044435721
16,0.03333766
16,0.028777396
16,0.029813978
16,0.033525687
15.6,0.034103325
16,0.026403999
16,0.017453759
16,0.018877955
16,0.021521053
16,0.022042755
16,0.022733018
16,0.022273383
16,0.020605883
16,0.019862723
16,0.016574001
16,0.016868977
16,0.016920243
16,0.015315643
16,0.014191565
16,0.014779923
16,0.016344367
16,0.020137121
16,0.016916145
16,0.017971333
16,0.018398586
16,0.02020796
16,0.021807242
16,0.031027426
14.42857143,0.029980418
16,0.03414112
16,0.029247092
16,0
16,0
16,0
16,0
15.28571429,0
16,0
16,0
16,0
16,0.000969308
15.14285714,0.002805089
15.71428571,0.007231376
16,0.017648123
16,0.029990436
16,0.030564514
16,0.043310962
16,0.08627512
15,0.108228297
15.71428571,0.088903549
16,0.094166719
16,0.072291251
16,0.095978371
16,0.093290227
16,0.094794948
16,0.132496176
16,0.151154964
16,0.167380811
16,0.167414975
16,0.141481579
16,0.147279076
16,0.161739524
16,0.176315368
15.28571429,0.133619543
16,0.150933356
16,0.134907742
16,0.115079301
16,0.094609843
16,0.093767659
16,0.101759488
16,0.066543376
16,0.09008776
16,0.083953414
15.14285714,0.109904341
16,0.109661436
16,0.108869945
16,0.126191126
16,0.112334038
16,0.09263997
16,0.103840368
15.71428571,0.122787945
16,0.097868395
15.14285714,0.123858365
16,0.111014239
16,0.096616992
15.71428571,0.109556676
15.71428571,0.084844184
14.33333333,0.099373345
16,0.097221309
16,0.095422297
16,0.060672735
16,0.06789833
16,0.035716943
16,0.030562884
16,0.043235107
16,0.07214718
16,0.080476951
16,0.095744673
16,0.122224494
16,0.107392839
16,0.093987676
16,0.097943128
16,0.146009208
16,0.163423955
16,0.197404824
16,0.181591394
16,0.154114282
16,0.149842978
16,0.206135117
16,0.209979897
16,0.190790378
16,0.112972195
16,0.213775357
16,0.185491205
16,0.271973777
16,0.171381664
16,0.144982125
16,0.128385975
16,0.140846105
16,0.139173955
16,0.107704733
16,0.151642751
16,0.101073087
16,0.090471852
16,0.103261221
16,0.091661966
16,0.07565447
16,0.079102212
16,0.092445352
16,0.083055338
16,0.070339368
16,0.078562643
16,0.074495153
16,0.084341372
15.57142857,0.090875029
16,0.073944573
15.28571429,0.059555084
15.28571429,0.052577827
14.28571429,0.050629427
16,0.053551192
13.14285714,0.041347485
16,0.031377906
14,0.042888057
16,0.055775444
16,0.0586085
15.14285714,0.064516332
15.71428571,0.072125902
16,0.086186396
16,0.104384168
16,0.098506973
16,0.106691456
16,0.109558612
16,0.087328505
16,0.111490081
16,0.108645778
16,0.104235449
16,0.18750653
16,0.151344866
16,0.147696787
16,0.142401061
16,0.157674018
16,0.145745855
16,0.247630169
16,0.132213013
16,0.145295842
16,0.158305248
16,0.15542133
16,0.148347343
16,0.173194353
16,0.129840322
16,0.106966943
16,0.086118977
16,0.11120311
16,0.08253813
16,0.070006667
16,0.077813016
16,0.06773033
16,0.064215597
16,0.063717444
16,0.084911661
16,0.05096107
16,0.057487005
16,0.05985958
16,0.05998037
16,0.05177633
16,0.049308697
16,0.053299626
16,0.052569273
16,0.038263623
16,0.040808026
15.28571429,0.032853277
16,0.02902732
16,0.0254057
16,0.028549698
16,0.023680112
16,0.025055024
14.5,0.042304622
16,0.055912363
15.57142857,0.056026056
16,0.071588174
16,0.087574545
16,0.084496724
16,0.073267841
16,0.086234342
16,0.088936975
16,0.079790609
16,0.081464886
16,0.097901671
16,0.106230029
16,0.142888443
16,0.126876289
16,0.12037471
16,0.142963099
15.6,0.12633889
16,0.176602713
16,0.124585754
16,0.127027711
16,0.125047334
16,0.101375765
16,0.07595908
16,0.043784873
16,0.02532104
16,0.025081596
16,0.040319678
16,0.040402987
16,0.039702597
16,0.03885411
16,0.038325799
16,0.050123536
16,0.049490915
16,0.051527316
16,0.061187816
16,0.049953156
16,0.029906207
16,0.032342887
16,0.040240324
16,0.035177169
14.42857143,0.042763655
16,0.036568012
16,0.036280586
16,0.100133788
16,0.111004167
16,0.105573932
16,0.10010663
15.28571429,0.095399434
16,0.090326529
16,0.082247224
16,0.078782523
16,0.085239138
15.14285714,0.088525875
15.71428571,0.087540595
16,0.07376348
16,0.073469526
16,0.072192792
16,0.072544398
16,0.068057906
15,0.072989911
15.71428571,0.067297401
16,0.07139876
16,0.065899955
16,0.065337722
16,0.052626685
16,0.05959274
16,0.051905784
16,0.054003075
16,0.05950824
16,0.048317075
16,0.050596735
16,0.052334397
16,0.060838376
16,0.052721926
15.28571429,0.059394662
16,0.058981821
16,0.058146879
16,0.062177697
16,0.049417939
16,0.050755119
16,0.070849206
16,0.071511761
16,0.069806696
16,0.077808735
15.14285714,0.073102465
16,0.062697226
16,0.064168256
16,0.072289175
16,0.0543677
16,0.071058582
16,0.056339631
15.71428571,0.083908671
16,0.072040786
15.14285714,0.074870189
16,0.041770319
16,0.038496219
15.71428571,0.086674075
15.71428571,0.080619335
14.33333333,0.096095112
16,0.094223276
16,0.081056884
16,0.074081648
16,0.06665445
16,0.087056765
16,0.080613545
16,0.070793255
16,0.076440789
16,0.074009232
16,0.076938972
16,0.061924828
16,0.071008456
16,0.072958694
16,0.055758616
16,0.07748542
16,0.070580703
16,0.06427212
16,0.057865167
16,0.059255021
16,0.056721787
16,0.057419158
16,0.052979598
16,0.052265409
16,0.053449382
16,0.058530535
16,0.060912367
16,0.050005689
16,0.060595545
16,0.066397568
16,0.056042479
16,0.057353059
16,0.052433833
16,0.053430777
16,0.058427424
16,0.062329711
16,0.053786187
16,0.062251528
16,0.061773101
16,0.053528007
16,0.050307642
16,0.058430537
16,0.053876728
16,0.056343346
16,0.047781583
16,0.075084318
16,0.059408622
15.57142857,0.056796204
16,0.051089708
15.28571429,0.068314596
15.28571429,0.079938217
14.28571429,0.074579549
16,0.075328023
13.14285714,0.078655561
16,0.057905547
14,0.072345069
16,0.059151162
16,0.071120452
15.14285714,0.074783626
15.71428571,0.064180193
16,0.061289409
16,0.065945985
16,0.065087159
16,0.05274156
16,0.058774836
16,0.056886328
16,0.066537919
16,0.067911264
16,0.059016134
16,0.075759929
16,0.059358879
16,0.065217945
16,0.061111156
16,0.068740266
16,0.056729841
16,0.047577657
16,0.055811098
16,0.069479029
16,0.06073532
16,0.053336471
16,0.060195651
16,0.054642186
16,0.051671316
16,0.056413878
16,0.057325932
16,0.054645669
16,0.057340153
16,0.063936161
16,0.063740605
16,0.054862019
16,0.067459349
16,0.060968577
16,0.054908859
16,0.054488854
16,0.064392221
16,0.06634115
16,0.058055252
16,0.078922564
16,0.073545152
16,0.061080051
16,0.053953534
16,0.050013023
16,0.06850215
15.28571429,0.078217022
16,0.066753788
16,0.06378741
16,0.071214511
16,0.054699866
16,0.070622431
14.5,0.075144706
16,0.075037713
15.57142857,0.070046736
16,0.068337942
16,0.075148831
16,0.07263337
16,0.07366672
16,0.064334851
16,0.059397276
16,0.071499943
16,0.059189718
16,0.054633456
16,0.069677836
16,0.052089533
16,0.056101685
16,0.060461582
16,0.061929199
15.6,0.050069963
16,0.056420143
16,0.048552006
16,0.052682561
16,0.044232853
16,0.050380976
16,0.05053383
16,0.045708152
16,0.049514634
16,0.058899711
16,0.070898882
16,0.058273628
16,0.055614409
16,0.071708478
16,0.061911689
16,0.048269857
16,0.052840971
16,0.057411886
16,0.054651382
16,0.054667713
16,0.060750022
16,0.063382378
16,0.055541349
16,0.047805193
14.42857143,0.046353644
16,0.051628692
16,0.037197507
16,0.248346864
16,0.256439296
16,0.247930917
16,0.280886849
15.28571429,0.290681476
16,0.258857146
16,0.239416551
16,0.23008095
16,0.207934492
15.14285714,0.221898895
15.71428571,0.227015671
16,0.241241741
16,0.266128292
16,0.216039089
16,0.214125813
16,0.236047455
15,0.222312157
15.71428571,0.200726531
16,0.212686583
16,0.210094381
16,0.22419156
16,0.225658253
16,0.234115024
16,0.20757421
16,0.234763712
16,0.260392938
16,0.250762813
16,0.22904379
16,0.245870269
16,0.253334615
16,0.226868857
15.28571429,0.208642511
16,0.234215965
16,0.25360027
16,0.261318207
16,0.26497605
16,0.26661476
16,0.275850781
16,0.270365628
16,0.268342851
16,0.277407848
15.14285714,0.262214017
16,0.270861957
16,0.254141366
16,0.251817663
16,0.236002723
16,0.243763719
16,0.237939347
15.71428571,0.238133401
16,0.222673597
15.14285714,0.273893095
16,0.24287657
16,0.27276076
15.71428571,0.312122031
15.71428571,0.303212856
14.33333333,0.332999398
16,0.323289245
16,0.289059483
16,0.305929754
16,0.314426397
16,0.30527288
16,0.30579341
16,0.279754237
16,0.293843742
16,0.288299023
16,0.291576584
16,0.227411016
16,0.249615634
16,0.306757335
16,0.226272832
16,0.271497154
16,0.268451946
16,0.254265589
16,0.256416621
16,0.271985624
16,0.26807216
16,0.231156027
16,0.234612635
16,0.244804176
16,0.255877707
16,0.293219167
16,0.305212084
16,0.262933683
16,0.27832423
16,0.271900643
16,0.259306534
16,0.250584405
16,0.255958843
16,0.263334793
16,0.258050472
16,0.257019281
16,0.256132296
16,0.255355473
16,0.258038878
16,0.237401466
16,0.26166123
16,0.248567715
16,0.249677757
16,0.257662313
16,0.262727566
16,0.29074703
16,0.275481342
15.57142857,0.257644536
16,0.229820497
15.28571429,0.236580137
15.28571429,0.272031284
14.28571429,0.266567643
16,0.267500168
13.14285714,0.308810305
16,0.283556347
14,0.283621358
16,0.280848561
16,0.282800958
15.14285714,0.287476055
15.71428571,0.240586601
16,0.265556447
16,0.306908042
16,0.284509068
16,0.269421568
16,0.262376601
16,0.256508187
16,0.29653252
16,0.25643425
16,0.25563358
16,0.283762708
16,0.260400812
16,0.257495091
16,0.279947801
16,0.27226676
16,0.273401612
16,0.266639318
16,0.270166255
16,0.284704986
16,0.266901756
16,0.271018911
16,0.284563951
16,0.298274558
16,0.270572321
16,0.288336048
16,0.286603211
16,0.2862205
16,0.273695314
16,0.283598622
16,0.284530831
16,0.33263469
16,0.365816431
16,0.295002652
16,0.308090597
16,0.277236407
16,0.283995194
16,0.309815209
16,0.297294183
16,0.296406723
16,0.300212937
16,0.295712808
16,0.265842158
16,0.282802181
16,0.281660547
15.28571429,0.320845911
16,0.290468286
16,0.265141972
16,0.327262986
16,0.318227343
16,0.312253844
14.5,0.324767483
16,0.312398543
15.57142857,0.281458424
16,0.297684593
16,0.332005774
16,0.312202657
16,0.32211793
16,0.29217905
16,0.326055692
16,0.301179382
16,0.326637563
16,0.324066658
16,0.322825413
16,0.340673691
16,0.358727108
16,0.343386025
16,0.350774086
15.6,0.31182113
16,0.32488034
16,0.32268139
16,0.341246474
16,0.327367162
16,0.324196076
16,0.332654093
16,0.326122509
16,0.337787533
16,0.327092002
16,0.52966134
16,0.431481744
16,0.361701778
16,0.33840079
16,0.350759891
16,0.303703128
16,0.297355958
16,0.354394274
16,0.331157747
16,0.323926771
16,0.35812665
16,0.329594958
16,0.337071035
16,0.309716619
14.42857143,0.297545908
16,0.311456391
16,0.285848484
16,0.062070242
16,0.075786358
16,0.071534492
16,0.07221053
15.28571429,0.06068211
16,0.068650756
16,0.060554641
16,0.070955762
16,0.06709759
15.14285714,0.070945378
15.71428571,0.083797267
16,0.07267079
16,0.093498609
16,0.09166559
16,0.085524086
16,0.095914058
15,0.103090393
15.71428571,0.089246905
16,0.09438688
16,0.097532447
16,0.099945581
16,0.10844175
16,0.103329621
16,0.087561348
16,0.098445274
16,0.107030175
16,0.101819214
16,0.109242949
16,0.114338216
16,0.115232907
16,0.113039769
15.28571429,0.117720485
16,0.120623575
16,0.107592584
16,0.099704409
16,0.111932196
16,0.115895678
16,0.131379743
16,0.129416063
16,0.12662837
16,0.1372546
15.14285714,0.13441487
16,0.13447021
16,0.131406541
16,0.131335846
16,0.117578111
16,0.111841069
16,0.10844787
15.71428571,0.127466564
16,0.116974025
15.14285714,0.100212919
16,0.083889878
16,0.095006166
15.71428571,0.143687983
15.71428571,0.136252554
14.33333333,0.125362395
16,0.143654212
16,0.105287485
16,0.125106022
16,0.126144664
16,0.124327331
16,0.139424295
16,0.131495346
16,0.134950347
16,0.126703017
16,0.126661713
16,0.117410443
16,0.119610271
16,0.146271535
16,0.110219729
16,0.118188733
16,0.121947214
16,0.131453796
16,0.118080247
16,0.132942834
16,0.125386853
16,0.130727384
16,0.123091471
16,0.117509305
16,0.121387039
16,0.13811193
16,0.139096271
16,0.131034866
16,0.139423359
16,0.145626122
16,0.135366731
16,0.130787824
16,0.123914307
16,0.139945381
16,0.137519922
16,0.135753421
16,0.139964416
16,0.137712014
16,0.136914061
16,0.130419286
16,0.135609385
16,0.148053119
16,0.142950499
16,0.13776468
16,0.119653574
16,0.140203896
16,0.130200693
15.57142857,0.124401794
16,0.112662472
15.28571429,0.11466756
15.28571429,0.158759004
14.28571429,0.143639306
16,0.135765952
13.14285714,0.149188077
16,0.132571178
14,0.14344831
16,0.139271273
16,0.14423683
15.14285714,0.146831168
15.71428571,0.127489634
16,0.13175533
16,0.135876992
16,0.142984263
16,0.136115041
16,0.136911733
16,0.133033313
16,0.149027127
16,0.143828948
16,0.137102536
16,0.156447218
16,0.139039086
16,0.14037637
16,0.151651241
16,0.148935
16,0.143784454
16,0.148265291
16,0.130890781
16,0.154183296
16,0.161563756
16,0.159217447
16,0.166186663
16,0.177822167
16,0.142116871
16,0.162725591
16,0.165681606
16,0.146617454
16,0.152091035
16,0.15255778
16,0.151077424
16,0.17419232
16,0.190721051
16,0.165948912
16,0.139018616
16,0.153449956
16,0.163238246
16,0.164354895
16,0.143183182
16,0.146977681
16,0.158536889
16,0.16035789
16,0.134148724
16,0.151798361
16,0.158588327
15.28571429,0.184345167
16,0.172883428
16,0.160398834
16,0.177184738
16,0.188497483
16,0.202304837
14.5,0.190833136
16,0.20174712
15.57142857,0.183239611
16,0.176210294
16,0.203185069
16,0.19472561
16,0.19422372
16,0.185867253
16,0.178145928
16,0.173381786
16,0.176202141
16,0.193940322
16,0.187231635
16,0.209764395
16,0.212560486
16,0.208719148
16,0.20274683
15.6,0.215913709
16,0.209249783
16,0.209770326
16,0.226895532
16,0.216153409
16,0.222045733
16,0.214097944
16,0.224697099
16,0.210524292
16,0.221953491
16,0.300978356
16,0.239478065
16,0.227012787
16,0.22344263
16,0.23179784
16,0.199882919
16,0.201536933
16,0.203565675
16,0.19434823
16,0.197402453
16,0.223619607
16,0.194813843
16,0.172500263
16,0.205051794
14.42857143,0.192527752
16,0.18397513
16,0.163282475
16,0
16,0
16,0
16,0
15.28571429,0
16,0
16,0
16,0
16,0
15.14285714,0
15.71428571,0
16,0
16,0.000260033
16,0.003504212
16,0.006635581
16,0.008962563
15,0.013495938
15.71428571,0.019162346
16,0.028418005
16,0.029561874
16,0.027694768
16,0.031148702
16,0.028845106
16,0.028002447
16,0.03370954
16,0.035990119
16,0.040379315
16,0.040603574
16,0.045673861
16,0.038748938
16,0.036215383
15.28571429,0.039350332
16,0.038971877
16,0.035600487
16,0.03398075
16,0.046569411
16,0.040208662
16,0.047141028
16,0.041808021
16,0.041171369
16,0.038577699
15.14285714,0.036248403
16,0.032541576
16,0.038721377
16,0.047425388
16,0.039218643
16,0.043738299
16,0.040494607
15.71428571,0.042035858
16,0.040188955
15.14285714,0.048275715
16,0.038383597
16,0.040213006
15.71428571,0.041087284
15.71428571,0.041860075
14.33333333,0.039494491
16,0.041124172
16,0.042548079
16,0.048313926
16,0.047792514
16,0.058170118
16,0.061898159
16,0.067974671
16,0.07224328
16,0.068143616
16,0.065696223
16,0.075615113
16,0.07294087
16,0.07492209
16,0.065948056
16,0.071798146
16,0.087207314
16,0.074583168
16,0.078609193
16,0.0701839
16,0.075455825
16,0.087175933
16,0.079363651
16,0.072661655
16,0.074076066
16,0.075908294
16,0.082296286
16,0.076816999
16,0.083437671
16,0.080568944
16,0.09175295
16,0.074503124
16,0.081618059
16,0.086278669
16,0.08262699
16,0.089660091
16,0.088676548
16,0.089380294
16,0.087409656
16,0.087635687
16,0.093387446
16,0.082944422
16,0.085786365
16,0.088734338
16,0.089931438
16,0.079756988
16,0.079628933
15.57142857,0.079251822
16,0.090048821
15.28571429,0.086446016
15.28571429,0.091402107
14.28571429,0.110631612
16,0.106525828
13.14285714,0.083276661
16,0.091448696
14,0.084493576
16,0.091543264
16,0.105423826
15.14285714,0.092622457
15.71428571,0.104907148
16,0.103079842
16,0.092716428
16,0.088903702
16,0.089363019
16,0.087107373
16,0.077876028
16,0.082639066
16,0.106554966
16,0.09872777
16,0.07441235
16,0.094017266
16,0.085777618
16,0.079730677
16,0.080115312
16,0.085236664
16,0.07995117
16,0.083857515
16,0.080188598
16,0.084827593
16,0.090819475
16,0.092579915
16,0.093455422
16,0.088644283
16,0.085819455
16,0.077750419
16,0.087150752
16,0.095807925
16,0.090359168
16,0.093781203
16,0.08969577
16,0.091628164
16,0.09700055
16,0.091844824
16,0.087565448
16,0.096600896
16,0.089231672
16,0.106832664
16,0.090670512
16,0.095799753
16,0.096302734
16,0.097774148
16,0.089227165
16,0.079786727
15.28571429,0.101689885
16,0.102071478
16,0.090201888
16,0.090079221
16,0.097644509
16,0.091404927
14.5,0.093281691
16,0.102345331
15.57142857,0.098306024
16,0.084521764
16,0.091962967
16,0.086560216
16,0.083570687
16,0.076815321
16,0.074114145
16,0.061082092
16,0.053135243
16,0.047087816
16,0.048716956
16,0.04447152
16,0.045576803
16,0.049759075
16,0.047895166
15.6,0.043406937
16,0.044600751
16,0.043050001
16,0.042314584
16,0.044659762
16,0.042883621
