 Average of Dew PointC ,Unit Sales
13.28571429,1693
12.85714286,1820
12.42857143,2148
13.33333333,2568
14.85714286,2029
14,1770
16.14285714,2283
18.6,1836
15.85714286,2842
16.85714286,2083
16.85714286,1912
18.71428571,1790
18,1783
17.14285714,1791
16.85714286,1908
16.71428571,1934
18.25,1901
16.71428571,2177
15.85714286,1758
17,1745
15,1712
14.28571429,1641
15.57142857,1888
14.57142857,1872
16.57142857,1910
16.5,1933
10.71428571,1849
11.14285714,1849
10.71428571,1963
9.75,2600
11.85714286,1514
12.28571429,1595
6.428571429,1851
6.428571429,2548
5,462
0.285714286,434
7.285714286,521
6.2,392
8.571428571,817
6.142857143,398
7.142857143,630
6.4,511
10.28571429,554
10.85714286,583
11.14285714,686
11.85714286,600
14,764
9.571428571,674
7.714285714,623
12,674
12.66666667,684
13.14285714,554
13.85714286,964
13.42857143,644
14.5,848
14,588
14.42857143,592
14.57142857,703
16.42857143,602
17,595
17.28571429,890
15.85714286,561
16.42857143,500
14.25,432
14.14285714,406
15.85714286,634
15.57142857,828
16.85714286,480
18.28571429,595
16.42857143,444
16.28571429,658
12.57142857,690
14.5,690
12.71428571,638
11.57142857,657
13.57142857,758
11.8,699
11.57142857,703
12.85714286,645
12,988
9.714285714,953
6.857142857,1306
4.428571429,616
8.571428571,829
6,1533
9.333333333,1112
9.142857143,804
3.857142857,867
9.857142857,885
12,824
9,1414
11.14285714,665
11.71428571,612
12.83333333,530
12.28571429,518
11.57142857,676
12.14285714,657
11.71428571,573
11,581
10.28571429,857
11.85714286,1132
12.28571429,1171
10,770
11.42857143,820
9.285714286,812
13,889
15.28571429,1434
13.71428571,850
14.42857143,750
14.42857143,785
16.42857143,631
17,896
17.42857143,1578
16.85714286,849
17,660
17.6,751
17.42857143,757
17.14285714,755
17.14285714,797
16.57142857,839
19,1047
17.57142857,805
18,863
16.71428571,846
16,791
17.85714286,988
16,949
16.42857143,828
15.16666667,781
9,816
13.57142857,794
10.57142857,802
9.142857143,1307
15,1539
12.85714286,497
10.28571429,872
8.571428571,1410
4.75,1470
8.285714286,893
10.42857143,484
8.571428571,614
10.71428571,370
12.71428571,1502
8.285714286,542
12.42857143,619
10.57142857,522
7.285714286,505
11.57142857,524
12.71428571,1012
13.14285714,745
13.66666667,547
11,769
11,555
12,554
11.8,873
11,1128
12.28571429,778
12,739
13.28571429,1178
14,671
16.14285714,709
16.85714286,787
16.42857143,981
17.66666667,772
15.85714286,1298
16.85714286,510
19.28571429,511
18.16666667,518
17.57142857,539
16.71428571,550
17.42857143,557
18.85714286,517
18.5,1027
18,1351
18.28571429,690
19.14285714,525
18,550
16.57142857,583
19.14285714,613
17,566
14.85714286,578
9,722
8.285714286,813
7.142857143,1596
6,1900
3,1814
10.28571429,1022
6.285714286,1114
8.285714286,1966
3.4,2184
10,1742
11,588
13.14285714,625
8,581
13,899
6.571428571,1546
11.71428571,878
10,613
14,535
11,615
12.85714286,876
11,1062
10.8,1246
13.85714286,1054
10.71428571,756
11.85714286,636
10.85714286,619
12.57142857,898
13.28571429,966
12.85714286,1073
12.42857143,1130
13.33333333,1717
14.85714286,1124
14,872
16.14285714,902
18.6,747
15.85714286,1334
16.85714286,681
16.85714286,621
18.71428571,665
18,675
17.14285714,629
16.85714286,608
16.71428571,598
18.25,498
16.71428571,788
15.85714286,573
17,532
15,570
14.28571429,625
15.57142857,571
14.57142857,584
16.57142857,626
16.5,563
10.71428571,541
11.14285714,497
10.71428571,574
9.75,827
11.85714286,411
12.28571429,427
6.428571429,581
6.428571429,953
5,20766
0.285714286,13124
7.285714286,13788
6.2,11477
8.571428571,20606
6.142857143,19850
7.142857143,16118
6.4,17405
10.28571429,13914
10.85714286,10265
11.14285714,28620
11.85714286,23198
14,24840
9.571428571,21313
7.714285714,14029
12,15976
12.66666667,25871
13.14285714,42205
13.85714286,15988
13.42857143,18196
14.5,29723
14,28121
14.42857143,23009
14.57142857,44548
16.42857143,21400
17,19971
17.28571429,43996
15.85714286,27197
16.42857143,21990
14.25,17085
14.14285714,38247
15.85714286,15124
15.57142857,18424
16.85714286,22230
18.28571429,38831
16.42857143,25646
16.28571429,16649
12.57142857,12597
14.5,11200
12.71428571,17724
11.57142857,15117
13.57142857,13255
11.8,12949
11.57142857,19361
12.85714286,12562
12,13641
9.714285714,24557
6.857142857,34883
4.428571429,9405
8.571428571,18079
6,32489
9.333333333,35530
9.142857143,24712
3.857142857,16403
9.857142857,35550
12,11228
9,24777
11.14285714,22988
11.71428571,14984
12.83333333,15956
12.28571429,12696
11.57142857,13339
12.14285714,30503
11.71428571,24908
11,26635
10.28571429,19506
11.85714286,20728
12.28571429,21432
10,18854
11.42857143,36468
9.285714286,19209
13,22464
15.28571429,24096
13.71428571,24239
14.42857143,22181
14.42857143,48025
16.42857143,21964
17,16694
17.42857143,34498
16.85714286,17273
17,15826
17.6,21029
17.42857143,43046
17.14285714,18478
17.14285714,17633
16.57142857,20852
19,39171
17.57142857,19769
18,23214
16.71428571,16750
16,44684
17.85714286,22462
16,13590
16.42857143,16216
15.16666667,25201
9,24413
13.57142857,18420
10.57142857,13708
9.142857143,29327
15,42569
12.85714286,13569
10.28571429,16072
8.571428571,22785
4.75,34267
8.285714286,21942
10.42857143,13484
8.571428571,13914
10.71428571,13917
12.71428571,18134
8.285714286,16564
12.42857143,13104
10.57142857,12110
7.285714286,10467
11.57142857,11629
12.71428571,24185
13.14285714,19570
13.66666667,14632
11,16012
11,17085
12,24257
11.8,22093
11,20899
12.28571429,12681
12,15669
13.28571429,14290
14,18363
16.14285714,17274
16.85714286,12900
16.42857143,21152
17.66666667,15838
15.85714286,24493
16.85714286,11734
19.28571429,13466
18.16666667,16229
17.57142857,14385
16.71428571,16280
17.42857143,15526
18.85714286,13370
18.5,14589
18,25491
18.28571429,17148
19.14285714,13886
18,13153
16.57142857,12276
19.14285714,14149
17,12251
14.85714286,18192
9,16474
8.285714286,11705
7.142857143,10817
6,13279
3,18492
10.28571429,9580
6.285714286,12620
8.285714286,19415
3.4,25418
10,14328
11,7580
13.14285714,9152
8,12147
13,9741
6.571428571,18863
11.71428571,16097
10,9767
14,10311
11,9869
12.85714286,19856
11,26525
10.8,16928
13.85714286,11926
10.71428571,12182
11.85714286,10611
10.85714286,13971
12.57142857,11629
13.28571429,25602
12.85714286,22382
12.42857143,13375
13.33333333,14325
14.85714286,26652
14,21695
16.14285714,33665
18.6,29517
15.85714286,42857
16.85714286,28217
16.85714286,27361
18.71428571,28982
18,28227
17.14285714,33173
16.85714286,32502
16.71428571,24163
18.25,25142
16.71428571,39290
15.85714286,26187
17,21800
15,22817
14.28571429,27817
15.57142857,15778
14.57142857,11156
16.57142857,20911
16.5,26969
10.71428571,26686
11.14285714,28369
10.71428571,27101
9.75,31864
11.85714286,20104
12.28571429,20869
6.428571429,22076
6.428571429,35215
5,3963
0.285714286,2995
7.285714286,3142
6.2,2760
8.571428571,3926
6.142857143,3939
7.142857143,3542
6.4,3362
10.28571429,2890
10.85714286,2791
11.14285714,5245
11.85714286,4567
14,4879
9.571428571,4578
7.714285714,4181
12,4755
12.66666667,4987
13.14285714,6076
13.85714286,3752
13.42857143,4287
14.5,5284
14,5575
14.42857143,4500
14.57142857,7146
16.42857143,5054
17,5303
17.28571429,7742
15.85714286,5285
16.42857143,5227
14.25,4000
14.14285714,6353
15.85714286,3596
15.57142857,3803
16.85714286,4373
18.28571429,5552
16.42857143,5013
16.28571429,3676
12.57142857,3189
14.5,2924
12.71428571,4086
11.57142857,3820
13.57142857,3653
11.8,3410
11.57142857,4289
12.85714286,3094
12,3329
9.714285714,4562
6.857142857,5698
4.428571429,2679
8.571428571,3793
6,4786
9.333333333,6138
9.142857143,5147
3.857142857,3637
9.857142857,5714
12,2802
9,4688
11.14285714,3593
11.71428571,3796
12.83333333,3392
12.28571429,3269
11.57142857,3185
12.14285714,5994
11.71428571,4718
11,4726
10.28571429,4189
11.85714286,5359
12.28571429,6388
10,4408
11.42857143,6150
9.285714286,4527
13,5447
15.28571429,6349
13.71428571,5615
14.42857143,4952
14.42857143,9796
16.42857143,5217
17,4352
17.42857143,7170
16.85714286,4436
17,4311
17.6,4339
17.42857143,6374
17.14285714,4240
17.14285714,4226
16.57142857,4980
19,6372
17.57142857,4542
18,5134
16.71428571,3993
16,4893
17.85714286,4528
16,3363
16.42857143,3524
15.16666667,3801
9,4333
13.57142857,3951
10.57142857,3360
9.142857143,5467
15,7047
12.85714286,3217
10.28571429,3482
8.571428571,4186
4.75,5132
8.285714286,4287
10.42857143,3146
8.571428571,3167
10.71428571,3294
12.71428571,3895
8.285714286,3539
12.42857143,3338
10.57142857,3002
7.285714286,2774
11.57142857,3229
12.71428571,4311
13.14285714,4398
13.66666667,3502
11,3746
11,4025
12,5294
11.8,3907
11,3710
12.28571429,2638
12,2900
13.28571429,3271
14,3497
16.14285714,3611
16.85714286,3386
16.42857143,4358
17.66666667,3937
15.85714286,5671
16.85714286,3248
19.28571429,3858
18.16666667,4085
17.57142857,4073
16.71428571,4457
17.42857143,4063
18.85714286,3576
18.5,3892
18,5508
18.28571429,4060
19.14285714,3252
18,3505
16.57142857,3547
19.14285714,3184
17,3265
14.85714286,3793
9,3587
8.285714286,3057
7.142857143,2735
6,3163
3,3894
10.28571429,2495
6.285714286,2818
8.285714286,3374
3.4,4250
10,2958
11,1920
13.14285714,2130
8,2754
13,2498
6.571428571,3446
11.71428571,3185
10,2269
14,2421
11,2556
12.85714286,3463
11,4478
10.8,3218
13.85714286,2870
10.71428571,2678
11.85714286,3273
10.85714286,3594
12.57142857,2722
13.28571429,3702
12.85714286,3414
12.42857143,2930
13.33333333,3437
14.85714286,4045
14,3385
16.14285714,4580
18.6,4869
15.85714286,6094
16.85714286,4391
16.85714286,4255
18.71428571,4652
18,4308
17.14285714,4970
16.85714286,5079
16.71428571,3914
18.25,4028
16.71428571,5171
15.85714286,3888
17,3459
15,3771
14.28571429,4293
15.57142857,3204
14.57142857,2689
16.57142857,3658
16.5,4436
10.71428571,4704
11.14285714,5290
10.71428571,4528
9.75,4842
11.85714286,3725
12.28571429,3711
6.428571429,3535
6.428571429,5041
5,
0.285714286,
7.285714286,
6.2,
8.571428571,
6.142857143,
7.142857143,
6.4,
10.28571429,
10.85714286,
11.14285714,
11.85714286,
14,
9.571428571,
7.714285714,
12,
12.66666667,
13.14285714,
13.85714286,
13.42857143,
14.5,
14,
14.42857143,
14.57142857,
16.42857143,
17,
17.28571429,
15.85714286,
16.42857143,
14.25,
14.14285714,
15.85714286,
15.57142857,
16.85714286,
18.28571429,
16.42857143,
16.28571429,
12.57142857,
14.5,
12.71428571,
11.57142857,
13.57142857,
11.8,
11.57142857,
12.85714286,
12,
9.714285714,
6.857142857,
4.428571429,
8.571428571,
6,
9.333333333,
9.142857143,
3.857142857,
9.857142857,
12,
9,
11.14285714,
11.71428571,
12.83333333,
12.28571429,
11.57142857,
12.14285714,
11.71428571,
11,
10.28571429,
11.85714286,18
12.28571429,14
10,67
11.42857143,84
9.285714286,251
13,171
15.28571429,186
13.71428571,266
14.42857143,442
14.42857143,434
16.42857143,622
17,670
17.42857143,1312
16.85714286,878
17,1108
17.6,1214
17.42857143,757
17.14285714,1038
17.14285714,1007
16.57142857,781
19,1235
17.57142857,897
18,1084
16.71428571,969
16,1062
17.85714286,984
16,1200
16.42857143,963
15.16666667,1036
9,997
13.57142857,991
10.57142857,994
9.142857143,939
15,1360
12.85714286,712
10.28571429,702
8.571428571,783
4.75,999
8.285714286,1061
10.42857143,1285
8.571428571,939
10.71428571,737
12.71428571,1244
8.285714286,1229
12.42857143,1099
10.57142857,1000
7.285714286,1947
11.57142857,998
12.71428571,1111
13.14285714,1817
13.66666667,1583
11,1588
11,1294
12,1321
11.8,1116
11,1850
12.28571429,1134
12,1636
13.28571429,1765
14,1368
16.14285714,1652
16.85714286,1383
16.42857143,1636
17.66666667,1486
15.85714286,2339
16.85714286,1139
19.28571429,1500
18.16666667,1670
17.57142857,1466
16.71428571,1353
17.42857143,1460
18.85714286,1370
18.5,1449
18,1462
18.28571429,1445
19.14285714,1242
18,1447
16.57142857,1165
19.14285714,1284
17,1224
14.85714286,1160
9,1075
8.285714286,952
7.142857143,972
6,980
3,1294
10.28571429,783
6.285714286,707
8.285714286,853
3.4,1043
10,1010
11,968
13.14285714,1027
8,768
13,827
6.571428571,1173
11.71428571,994
10,865
14,827
11,799
12.85714286,747
11,806
10.8,752
13.85714286,616
10.71428571,521
11.85714286,697
10.85714286,726
12.57142857,657
13.28571429,532
12.85714286,605
12.42857143,710
13.33333333,908
14.85714286,887
14,899
16.14285714,977
18.6,617
15.85714286,839
16.85714286,840
16.85714286,704
18.71428571,662
18,820
17.14285714,706
16.85714286,796
16.71428571,721
18.25,627
16.71428571,703
15.85714286,759
17,586
15,727
14.28571429,665
15.57142857,666
14.57142857,574
16.57142857,588
16.5,590
10.71428571,428
11.14285714,628
10.71428571,457
9.75,303
11.85714286,294
12.28571429,306
6.428571429,342
6.428571429,606
5,2292
0.285714286,1190
7.285714286,1166
6.2,1445
8.571428571,1389
6.142857143,1734
7.142857143,1198
6.4,1368
10.28571429,1603
10.85714286,1401
11.14285714,1402
11.85714286,1928
14,2082
9.571428571,1833
7.714285714,1661
12,1843
12.66666667,1592
13.14285714,1606
13.85714286,1597
13.42857143,1786
14.5,1824
14,1645
14.42857143,1596
14.57142857,1441
16.42857143,1552
17,1402
17.28571429,2408
15.85714286,1414
16.42857143,1623
14.25,1500
14.14285714,1467
15.85714286,1502
15.57142857,1646
16.85714286,1365
18.28571429,1407
16.42857143,1569
16.28571429,1633
12.57142857,2266
14.5,1453
12.71428571,1149
11.57142857,1260
13.57142857,1225
11.8,1249
11.57142857,1147
12.85714286,1584
12,1108
9.714285714,1011
6.857142857,2022
4.428571429,980
8.571428571,1190
6,1708
9.333333333,2451
9.142857143,1844
3.857142857,944
9.857142857,1278
12,1236
9,1366
11.14285714,1389
11.71428571,1203
12.83333333,1598
12.28571429,1037
11.57142857,1318
12.14285714,1327
11.71428571,1902
11,1272
10.28571429,1376
11.85714286,1656
12.28571429,1447
10,1315
11.42857143,1526
9.285714286,1409
13,1485
15.28571429,1432
13.71428571,1662
14.42857143,1452
14.42857143,1706
16.42857143,1466
17,1573
17.42857143,2069
16.85714286,1449
17,1218
17.6,1502
17.42857143,1286
17.14285714,1487
17.14285714,1397
16.57142857,1173
19,1289
17.57142857,1448
18,1381
16.71428571,2636
16,1223
17.85714286,1374
16,3309
16.42857143,1537
15.16666667,1454
9,1275
13.57142857,1329
10.57142857,1534
9.142857143,1318
15,2654
12.85714286,1157
10.28571429,1169
8.571428571,1226
4.75,2234
8.285714286,1968
10.42857143,1163
8.571428571,1411
10.71428571,1302
12.71428571,1535
8.285714286,1529
12.42857143,1775
10.57142857,1723
7.285714286,1987
11.57142857,1562
12.71428571,1483
13.14285714,2117
13.66666667,2117
11,1976
11,1883
12,1657
11.8,1353
11,2294
12.28571429,1256
12,1365
13.28571429,1710
14,1643
16.14285714,1717
16.85714286,1857
16.42857143,1942
17.66666667,2122
15.85714286,2788
16.85714286,1734
19.28571429,1579
18.16666667,1745
17.57142857,1920
16.71428571,1835
17.42857143,1825
18.85714286,1856
18.5,1859
18,2011
18.28571429,3001
19.14285714,2263
18,1857
16.57142857,1516
19.14285714,1609
17,2353
14.85714286,2310
9,2345
8.285714286,1344
7.142857143,1611
6,1405
3,2377
10.28571429,1016
6.285714286,1112
8.285714286,1159
3.4,1954
10,1900
11,1810
13.14285714,1127
8,1293
13,1082
6.571428571,2087
11.71428571,1867
10,1726
14,2555
11,1517
12.85714286,1184
11,1333
10.8,1826
13.85714286,1637
10.71428571,1114
11.85714286,1749
10.85714286,1407
12.57142857,1268
13.28571429,1156
12.85714286,1670
12.42857143,1152
13.33333333,1843
14.85714286,1387
14,1529
16.14285714,2110
18.6,1189
15.85714286,2275
16.85714286,2184
16.85714286,1321
18.71428571,1171
18,1114
17.14285714,2263
16.85714286,1051
16.71428571,1714
18.25,1040
16.71428571,1817
15.85714286,2082
17,1339
15,1198
14.28571429,1362
15.57142857,1479
14.57142857,1528
16.57142857,1182
16.5,1407
10.71428571,1121
11.14285714,1143
10.71428571,1036
9.75,1899
11.85714286,780
12.28571429,909
6.428571429,990
6.428571429,1656
5,6539
0.285714286,5880
7.285714286,6792
6.2,6297
8.571428571,21952
6.142857143,8773
7.142857143,15845
6.4,13975
10.28571429,16450
10.85714286,15449
11.14285714,16183
11.85714286,15756
14,18271
9.571428571,17299
7.714285714,8999
12,10424
12.66666667,12924
13.14285714,7899
13.85714286,10375
13.42857143,10476
14.5,16948
14,6611
14.42857143,8919
14.57142857,17153
16.42857143,9638
17,24827
17.28571429,26706
15.85714286,14663
16.42857143,8560
14.25,8650
14.14285714,11445
15.85714286,20381
15.57142857,8227
16.85714286,7335
18.28571429,11741
16.42857143,17283
16.28571429,9461
12.57142857,5178
14.5,5050
12.71428571,16183
11.57142857,4929
13.57142857,5381
11.8,5727
11.57142857,7141
12.85714286,4939
12,9371
9.714285714,21730
6.857142857,14405
4.428571429,5384
8.571428571,15771
6,21365
9.333333333,20863
9.142857143,7467
3.857142857,4055
9.857142857,8032
12,5355
9,25051
11.14285714,4428
11.71428571,5949
12.83333333,5013
12.28571429,4579
11.57142857,9519
12.14285714,6511
11.71428571,6209
11,6092
10.28571429,10095
11.85714286,25934
12.28571429,20098
10,9958
11.42857143,4448
9.285714286,5693
13,8734
15.28571429,12346
13.71428571,6207
14.42857143,5861
14.42857143,7457
16.42857143,5605
17,27812
17.42857143,28528
16.85714286,18495
17,6766
17.6,5960
17.42857143,4250
17.14285714,9153
17.14285714,6088
16.57142857,5610
19,26596
17.57142857,18575
18,6179
16.71428571,4999
16,5249
17.85714286,9401
16,5027
16.42857143,5242
15.16666667,6473
9,11629
13.57142857,5955
10.57142857,13170
9.142857143,23231
15,14721
12.85714286,7120
10.28571429,16058
8.571428571,18378
4.75,22000
8.285714286,11341
10.42857143,4072
8.571428571,9412
10.71428571,4221
12.71428571,26614
8.285714286,5726
12.42857143,5489
10.57142857,6633
7.285714286,4425
11.57142857,9860
12.71428571,20742
13.14285714,10183
13.66666667,6090
11,20238
11,6028
12,9859
11.8,4937
11,12043
12.28571429,5030
12,5514
13.28571429,13677
14,19552
16.14285714,15580
16.85714286,18593
16.42857143,18054
17.66666667,20238
15.85714286,25446
16.85714286,15289
19.28571429,14058
18.16666667,7147
17.57142857,5909
16.71428571,10146
17.42857143,6261
18.85714286,7331
18.5,7981
18,10729
18.28571429,8129
19.14285714,7171
18,7125
16.57142857,11387
19.14285714,6063
17,5375
14.85714286,5507
9,11755
8.285714286,5463
7.142857143,7237
6,11852
3,10607
10.28571429,4586
6.285714286,5047
8.285714286,7942
3.4,13244
10,9752
11,4237
13.14285714,6630
8,4549
13,4619
6.571428571,14065
11.71428571,5499
10,4891
14,4803
11,8016
12.85714286,4677
11,7673
10.8,6955
13.85714286,5986
10.71428571,6617
11.85714286,9510
10.85714286,5971
12.57142857,5372
13.28571429,4343
12.85714286,3828
12.42857143,6378
13.33333333,12975
14.85714286,4949
14,6040
16.14285714,5770
18.6,6923
15.85714286,6030
16.85714286,4769
16.85714286,3875
18.71428571,4288
18,4161
17.14285714,4723
16.85714286,4251
16.71428571,4154
18.25,3689
16.71428571,4003
15.85714286,4161
17,4613
15,4011
14.28571429,6253
15.57142857,5523
14.57142857,5266
16.57142857,5168
16.5,6055
10.71428571,3879
11.14285714,3672
10.71428571,8602
9.75,7309
11.85714286,2571
12.28571429,2960
6.428571429,3997
6.428571429,7970
5,8213
0.285714286,6100
7.285714286,6987
6.2,7225
8.571428571,8301
6.142857143,7733
7.142857143,7183
6.4,6932
10.28571429,7717
10.85714286,7487
11.14285714,8035
11.85714286,8010
14,8297
9.571428571,8165
7.714285714,7023
12,7514
12.66666667,7620
13.14285714,7469
13.85714286,7773
13.42857143,8303
14.5,8165
14,8544
14.42857143,8046
14.57142857,8404
16.42857143,8415
17,8321
17.28571429,24198
15.85714286,11420
16.42857143,9096
14.25,8777
14.14285714,8447
15.85714286,8140
15.57142857,8296
16.85714286,11642
18.28571429,12030
16.42857143,9480
16.28571429,8875
12.57142857,8454
14.5,8864
12.71428571,8344
11.57142857,7933
13.57142857,8117
11.8,11483
11.57142857,7541
12.85714286,7357
12,7678
9.714285714,7129
6.857142857,10012
4.428571429,5620
8.571428571,6064
6,8218
9.333333333,9320
9.142857143,7394
3.857142857,5955
9.857142857,7271
12,7502
9,7439
11.14285714,7060
11.71428571,7408
12.83333333,6950
12.28571429,6400
11.57142857,7117
12.14285714,7632
11.71428571,7365
11,6861
10.28571429,7326
11.85714286,7530
12.28571429,8025
10,7278
11.42857143,8349
9.285714286,7611
13,8182
15.28571429,7734
13.71428571,8070
14.42857143,7761
